Id,GEOID,name,homerule,hrnew
1600000US4841848,4841848,"La Ward city, Texas",0,0
1600000US4840036,4840036,"Lackland AFB CDP, Texas",0,0
1600000US4840108,4840108,"LaCoste city, Texas",0,0
1600000US4840180,4840180,"Ladonia town, Texas",0,0
1600000US4840258,4840258,"Lago CDP, Texas",0,0
1600000US4840264,4840264,"Lago Vista city, Texas",0,0
1600000US4840300,4840300,"Laguna Heights CDP, Texas",0,0
1600000US4840312,4840312,"Laguna Park CDP, Texas",0,0
1600000US4840320,4840320,"Laguna Seca CDP, Texas",0,0
1600000US4840336,4840336,"Laguna Vista town, Texas",0,0
1600000US4840450,4840450,"Lake Bridgeport city, Texas",0,0
1600000US4840456,4840456,"Lake Brownwood CDP, Texas",0,0
1600000US4840462,4840462,"Lake Bryan CDP, Texas",0,0
1600000US4840468,4840468,"Lake Cherokee CDP, Texas",0,0
1600000US4840472,4840472,"Lake City town, Texas",0,0
1600000US4840475,4840475,"Lake Colorado City CDP, Texas",0,0
1600000US4840522,4840522,"Lake Dunlap CDP, Texas",0,0
1600000US4840624,4840624,"Lake Kiowa CDP, Texas",0,0
1600000US4840674,4840674,"Lake Medina Shores CDP, Texas",0,0
1600000US4840676,4840676,"Lake Meredith Estates CDP, Texas",0,0
1600000US4840804,4840804,"Lake Tanglewood village, Texas",0,0
1600000US4840966,4840966,"Lake View CDP, Texas",0,0
1600000US4840576,4840576,"Lakehills CDP, Texas",0,0
1600000US4840696,4840696,"Lakeport city, Texas",0,0
1600000US4840714,4840714,"Lakeshore Gardens-Hidden Acres CDP, Texas",0,0
1600000US4840756,4840756,"Lakeside City town, Texas",0,0
1600000US4840738,4840738,"Lakeside town (San Patricio County), Texas",0,0
1600000US4840744,4840744,"Lakeside town (Tarrant County), Texas",0,0
1600000US4840888,4840888,"Lakeview town, Texas",0,0
1600000US4841050,4841050,"Lakewood Village city, Texas",0,0
1600000US4841092,4841092,"Lamar CDP, Texas",0,0
1600000US4841404,4841404,"Lantana CDP, Texas",0,0
1600000US4841473,4841473,"Laredo Ranchettes CDP, Texas",0,0
1600000US4841475,4841475,"Laredo Ranchettes West CDP, Texas",0,0
1600000US4841565,4841565,"Las Haciendas CDP, Texas",0,0
1600000US4841566,4841566,"Las Lomas CDP, Texas",0,0
1600000US4841569,4841569,"Las Lomitas CDP, Texas",0,0
1600000US4841579,4841579,"Las Palmas CDP, Texas",0,0
1600000US4841580,4841580,"Las Palmas II CDP, Texas",0,0
1600000US4841582,4841582,"Las Pilas CDP, Texas",0,0
1600000US4841583,4841583,"Las Quintas Fronterizas CDP, Texas",0,0
1600000US4841542,4841542,"Lasana CDP, Texas",0,0
1600000US4841548,4841548,"Lasara CDP, Texas",0,0
1600000US4841644,4841644,"Latexo city, Texas",0,0
1600000US4841704,4841704,"Laughlin AFB CDP, Texas",0,0
1600000US4841728,4841728,"Laureles CDP, Texas",0,0
1600000US4841800,4841800,"Lavon city, Texas",0,0
1600000US4841872,4841872,"Lawn town, Texas",0,0
1600000US4842004,4842004,"Leakey city, Texas",0,0
1600000US4842028,4842028,"Leary city, Texas",0,0
1600000US4842148,4842148,"Lefors town, Texas",0,0
1600000US4842256,4842256,"Leming CDP, Texas",0,0
1600000US4842340,4842340,"Leona city, Texas",0,0
1600000US4842352,4842352,"Leonard city, Texas",0,0
1600000US4842400,4842400,"Leroy city, Texas",0,0
1600000US4842532,4842532,"Lexington town, Texas",0,0
1600000US4842616,4842616,"Liberty City CDP, Texas",0,0
1600000US4842664,4842664,"Liberty Hill city, Texas",0,0
1600000US4842808,4842808,"Lincoln Park town, Texas",0,0
1600000US4842844,4842844,"Linden city, Texas",0,0
1600000US4842874,4842874,"Lindsay CDP, Texas",0,0
1600000US4842868,4842868,"Lindsay city, Texas",0,0
1600000US4842916,4842916,"Linn CDP, Texas",0,0
1600000US4842940,4842940,"Lipan city, Texas",0,0
1600000US4842952,4842952,"Lipscomb CDP, Texas",0,0
1600000US4843066,4843066,"Little River-Academy city, Texas",0,0
1600000US4843120,4843120,"Liverpool city, Texas",0,0
1600000US4843132,4843132,"Livingston town, Texas",0,0
1600000US4843144,4843144,"Llano city, Texas",0,0
1600000US4843150,4843150,"Llano Grande CDP, Texas",0,0
1600000US4843252,4843252,"Lockney town, Texas",0,0
1600000US4843354,4843354,"Log Cabin city, Texas",0,0
1600000US4843432,4843432,"Lolita CDP, Texas",0,0
1600000US4843458,4843458,"Loma Grande CDP, Texas",0,0
1600000US4843460,4843460,"Loma Linda CDP, Texas",0,0
1600000US4843462,4843462,"Loma Linda East CDP (Jim Wells County), Texas",0,0
1600000US4843463,4843463,"Loma Linda East CDP (Starr County), Texas",0,0
1600000US4843465,4843465,"Loma Linda West CDP, Texas",0,0
1600000US4843474,4843474,"Loma Vista CDP, Texas",0,0
1600000US4843516,4843516,"Lometa city, Texas",0,0
1600000US4843636,4843636,"Lone Oak city, Texas",0,0
1600000US4843684,4843684,"Lone Star city, Texas",0,0
1600000US4843822,4843822,"Longoria CDP, Texas",0,0
1600000US4843948,4843948,"Loop CDP, Texas",0,0
1600000US4843960,4843960,"Lopeño CDP, Texas",0,0
1600000US4843972,4843972,"Lopezville CDP, Texas",0,0
1600000US4843996,4843996,"Loraine town, Texas",0,0
1600000US4844020,4844020,"Lorena city, Texas",0,0
1600000US4844032,4844032,"Lorenzo city, Texas",0,0
1600000US4844038,4844038,"Los Altos CDP, Texas",0,0
1600000US4844044,4844044,"Los Alvarez CDP, Texas",0,0
1600000US4844062,4844062,"Los Angeles CDP, Texas",0,0
1600000US4844072,4844072,"Los Arcos CDP, Texas",0,0
1600000US4844075,4844075,"Los Arrieros CDP, Texas",0,0
1600000US4844076,4844076,"Los Barreras CDP, Texas",0,0
1600000US4844078,4844078,"Los Centenarios CDP, Texas",0,0
1600000US4844079,4844079,"Los Corralitos CDP, Texas",0,0
1600000US4844104,4844104,"Los Ebanos CDP (Hidalgo County), Texas",0,0
1600000US4844110,4844110,"Los Ebanos CDP (Starr County), Texas",0,0
1600000US4844120,4844120,"Los Fresnos CDP, Texas",0,0
1600000US4844123,4844123,"Los Huisaches CDP, Texas",0,0
1600000US4844128,4844128,"Los Indios town, Texas",0,0
1600000US4844142,4844142,"Los Lobos CDP, Texas",0,0
1600000US4844145,4844145,"Los Minerales CDP, Texas",0,0
1600000US4844146,4844146,"Los Nopalitos CDP, Texas",0,0
1600000US4844167,4844167,"Los Veteranos I CDP, Texas",0,0
1600000US4844168,4844168,"Los Veteranos II CDP, Texas",0,0
1600000US4844170,4844170,"Los Ybanez city, Texas",0,0
1600000US4844162,4844162,"Lost Creek CDP, Texas",0,0
1600000US4844176,4844176,"Lott city, Texas",0,0
1600000US4844212,4844212,"Louise CDP, Texas",0,0
1600000US4844260,4844260,"Lovelady city, Texas",0,0
1600000US4844308,4844308,"Lowry Crossing city, Texas",0,0
1600000US4844344,4844344,"Lozano CDP, Texas",0,0
1600000US4845048,4845048,"Lueders city, Texas",0,0
1600000US4845228,4845228,"Lyford city, Texas",0,0
1600000US4845288,4845288,"Lytle city, Texas",0,0
1600000US4845324,4845324,"Mabank town, Texas",0,0
1600000US4845576,4845576,"Macdona CDP, Texas",0,0
1600000US4845996,4845996,"Madisonville city, Texas",0,0
1600000US4846056,4846056,"Magnolia city, Texas",0,0
1600000US4846224,4846224,"Malakoff city, Texas",0,0
1600000US4846260,4846260,"Malone town, Texas",0,0
1600000US4846308,4846308,"Manchaca CDP, Texas",0,0
1600000US4846492,4846492,"Manuel Garcia CDP, Texas",0,0
1600000US4846494,4846494,"Manuel Garcia II CDP, Texas",0,0
1600000US4846572,4846572,"Marathon CDP, Texas",0,0
1600000US4846620,4846620,"Marfa city, Texas",0,0
1600000US4846668,4846668,"Marietta town, Texas",0,0
1600000US4846692,4846692,"Marion city, Texas",0,0
1600000US4846716,4846716,"Markham CDP, Texas",0,0
1600000US4846752,4846752,"Marquez city, Texas",0,0
1600000US4846824,4846824,"Mart city, Texas",0,0
1600000US4846848,4846848,"Martindale city, Texas",0,0
1600000US4846854,4846854,"Martinez CDP, Texas",0,0
1600000US4846968,4846968,"Mason city, Texas",0,0
1600000US4847004,4847004,"Matador town, Texas",0,0
1600000US4847016,4847016,"Matagorda CDP, Texas",0,0
1600000US4847088,4847088,"Maud city, Texas",0,0
1600000US4847100,4847100,"Mauriceville CDP, Texas",0,0
1600000US4847268,4847268,"Maypearl city, Texas",0,0
1600000US4845432,4845432,"McCamey city, Texas",0,0
1600000US4845564,4845564,"McDade CDP, Texas",0,0
1600000US4845750,4845750,"McKinney Acres CDP, Texas",0,0
1600000US4845780,4845780,"McLean town, Texas",0,0
1600000US4845804,4845804,"McLendon-Chisholm city, Texas",0,0
1600000US4845948,4845948,"McQueeney CDP, Texas",0,0
1600000US4847316,4847316,"Meadow town, Texas",0,0
1600000US4847330,4847330,"Meadowlakes city, Texas",0,0
1600000US4847337,4847337,"Meadows Place city, Texas",0,0
1600000US4847406,4847406,"Medina CDP, Texas",0,0
1600000US4847460,4847460,"Megargel town, Texas",0,0
1600000US4847568,4847568,"Melvin town, Texas",0,0
1600000US4847616,4847616,"Memphis city, Texas",0,0
1600000US4847628,4847628,"Menard city, Texas",0,0
1600000US4847676,4847676,"Mentone CDP, Texas",0,0
1600000US4847760,4847760,"Meridian city, Texas",0,0
1600000US4847796,4847796,"Merkel town, Texas",0,0
1600000US4847820,4847820,"Mertens town, Texas",0,0
1600000US4847832,4847832,"Mertzon city, Texas",0,0
1600000US4847892,4847892,"Mesquite city, Texas",0,0
1600000US4848750,4848750,"Mi Ranchito Estate CDP, Texas",0,0
1600000US4847988,4847988,"Miami city, Texas",0,0
1600000US4848072,4848072,"Midland city, Texas",0,0
1600000US4848180,4848180,"Midway city, Texas",0,0
1600000US4848272,4848272,"Midway North CDP, Texas",0,0
1600000US4848280,4848280,"Midway South CDP, Texas",0,0
1600000US4848315,4848315,"Miguel Barrera CDP, Texas",0,0
1600000US4848318,4848318,"Mikes CDP, Texas",0,0
1600000US4848320,4848320,"Mila Doce CDP, Texas",0,0
1600000US4848324,4848324,"Milam CDP, Texas",0,0
1600000US4848336,4848336,"Milano city, Texas",0,0
1600000US4848372,4848372,"Mildred town, Texas",0,0
1600000US4848396,4848396,"Miles city, Texas",0,0
1600000US4848408,4848408,"Milford town, Texas",0,0
1600000US4848478,4848478,"Miller's Cove town, Texas",0,0
1600000US4848516,4848516,"Millican town, Texas",0,0
1600000US4848564,4848564,"Millsap town, Texas",0,0
1600000US4848648,4848648,"Mineola city, Texas",0,0
1600000US4848720,4848720,"Mingus city, Texas",0,0
1600000US4848756,4848756,"Mirando City CDP, Texas",0,0
1600000US4848772,4848772,"Mission Bend CDP, Texas",0,0
1600000US4848852,4848852,"Mobeetie city, Texas",0,0
1600000US4848858,4848858,"Mobile City city, Texas",0,0
1600000US4849032,4849032,"Montague CDP, Texas",0,0
1600000US4849080,4849080,"Monte Alto CDP, Texas",0,0
1600000US4849128,4849128,"Montgomery city, Texas",0,0
1600000US4849200,4849200,"Moody city, Texas",0,0
1600000US4849224,4849224,"Moore CDP, Texas",0,0
1600000US4849272,4849272,"Moore Station city, Texas",0,0
1600000US4849300,4849300,"Moraida CDP, Texas",0,0
1600000US4849314,4849314,"Morales-Sanchez CDP, Texas",0,0
1600000US4849320,4849320,"Moran city, Texas",0,0
1600000US4849356,4849356,"Morgan city, Texas",0,0
1600000US4849359,4849359,"Morgan Farm CDP, Texas",0,0
1600000US4849380,4849380,"Morgan's Point city, Texas",0,0
1600000US4849392,4849392,"Morgan's Point Resort city, Texas",0,0
1600000US4849411,4849411,"Morning Glory CDP, Texas",0,0
1600000US4849440,4849440,"Morse CDP, Texas",0,0
1600000US4849464,4849464,"Morton city, Texas",0,0
1600000US4849560,4849560,"Moulton town, Texas",0,0
1600000US4849692,4849692,"Mount Calm city, Texas",0,0
1600000US4849728,4849728,"Mount Enterprise city, Texas",0,0
1600000US4849860,4849860,"Mount Vernon town, Texas",0,0
1600000US4849600,4849600,"Mountain City city, Texas",0,0
1600000US4849932,4849932,"Muenster city, Texas",0,0
1600000US4849992,4849992,"Mullin town, Texas",0,0
1600000US4850040,4850040,"Munday city, Texas",0,0
1600000US4850058,4850058,"Muniz CDP, Texas",0,0
1600000US4850076,4850076,"Murchison city, Texas",0,0
1600000US4850092,4850092,"Murillo CDP, Texas",0,0
1600000US4850200,4850200,"Mustang Ridge city, Texas",0,0
1600000US4850184,4850184,"Mustang town, Texas",0,0
1600000US4850232,4850232,"Myrtle Springs CDP, Texas",0,0
1600000US4850316,4850316,"Naples city, Texas",0,0
1600000US4850322,4850322,"Narciso Pena CDP, Texas",0,0
1600000US4850352,4850352,"Nash city, Texas",0,0
1600000US4850400,4850400,"Natalia city, Texas",0,0
1600000US4850448,4850448,"Navarro town, Texas",0,0
1600000US4850496,4850496,"Nazareth city, Texas",0,0
1600000US4850628,4850628,"Needville city, Texas",0,0
1600000US4850724,4850724,"Nesbitt town, Texas",0,0
1600000US4850742,4850742,"Netos CDP, Texas",0,0
1600000US4850760,4850760,"Nevada city, Texas",0,0
1600000US4850796,4850796,"New Berlin city, Texas",0,0
1600000US4850808,4850808,"New Boston city, Texas",0,0
1600000US4850876,4850876,"New Chapel Hill city, Texas",0,0
1600000US4850916,4850916,"New Deal town, Texas",0,0
1600000US4850920,4850920,"New Fairview city, Texas",0,0
1600000US4850924,4850924,"New Falcon CDP, Texas",0,0
1600000US4851012,4851012,"New Home city, Texas",0,0
1600000US4851036,4851036,"New Hope town, Texas",0,0
1600000US4851168,4851168,"New London city, Texas",0,0
1600000US4851336,4851336,"New Summerfield city, Texas",0,0
1600000US4851366,4851366,"New Territory CDP, Texas",0,0
1600000US4851396,4851396,"New Waverly city, Texas",0,0
1600000US4850772,4850772,"Newark city, Texas",0,0
1600000US4850868,4850868,"Newcastle city, Texas",0,0
1600000US4851372,4851372,"Newton city, Texas",0,0
1600000US4851444,4851444,"Neylandville town, Texas",0,0
1600000US4851492,4851492,"Niederwald city, Texas",0,0
1600000US4851552,4851552,"Nina CDP, Texas",0,0
1600000US4851588,4851588,"Nixon city, Texas",0,0
1600000US4851648,4851648,"Nocona city, Texas",0,0
1600000US4851654,4851654,"Nocona Hills CDP, Texas",0,0
1600000US4851720,4851720,"Nome city, Texas",0,0
1600000US4851756,4851756,"Noonday city, Texas",0,0
1600000US4851792,4851792,"Nordheim city, Texas",0,0
1600000US4851840,4851840,"Normangee town, Texas",0,0
1600000US4851852,4851852,"Normanna CDP, Texas",0,0
1600000US4851900,4851900,"North Alamo CDP, Texas",0,0
1600000US4851984,4851984,"North Cleveland city, Texas",0,0
1600000US4852068,4852068,"North Escobares CDP, Texas",0,0
1600000US4852302,4852302,"North Pearsall CDP, Texas",0,0
1600000US4852404,4852404,"North San Pedro CDP, Texas",0,0
1600000US4852212,4852212,"Northlake town, Texas",0,0
1600000US4852668,4852668,"Novice city, Texas",0,0
1600000US4852902,4852902,"Oak Grove town, Texas",0,0
1600000US4853004,4853004,"Oak Island CDP, Texas",0,0
1600000US4853115,4853115,"Oak Leaf city, Texas",0,0
1600000US4853130,4853130,"Oak Point city, Texas",0,0
1600000US4853190,4853190,"Oak Ridge North city, Texas",0,0
1600000US4853154,4853154,"Oak Ridge town (Cooke County), Texas",0,0
1600000US4853160,4853160,"Oak Ridge town (Kaufman County), Texas",0,0
1600000US4853212,4853212,"Oak Trail Shores CDP, Texas",0,0
1600000US4853217,4853217,"Oak Valley town, Texas",0,0
1600000US4852992,4852992,"Oakhurst CDP, Texas",0,0
1600000US4853232,4853232,"Oakwood town, Texas",0,0
1600000US4853304,4853304,"O'Brien city, Texas",0,0
1600000US4853376,4853376,"Odem city, Texas",0,0
1600000US4853436,4853436,"O'Donnell city, Texas",0,0
1600000US4853520,4853520,"Oglesby city, Texas",0,0
1600000US4853556,4853556,"Oilton CDP, Texas",0,0
1600000US4853824,4853824,"Old River-Winfree city, Texas",0,0
1600000US4853934,4853934,"Olivarez CDP, Texas",0,0
1600000US4853946,4853946,"Olivia Lopez de Gutierrez CDP, Texas",0,0
1600000US4853970,4853970,"Olmito and Olmito CDP, Texas",0,0
1600000US4853964,4853964,"Olmito CDP, Texas",0,0
1600000US4853988,4853988,"Olmos Park city, Texas",0,0
1600000US4854012,4854012,"Olton city, Texas",0,0
1600000US4854024,4854024,"Omaha city, Texas",0,0
1600000US4854048,4854048,"Onalaska city, Texas",0,0
1600000US4854075,4854075,"Opdyke West town, Texas",0,0
1600000US4854168,4854168,"Orange Grove city, Texas",0,0
1600000US4854186,4854186,"Orason CDP, Texas",0,0
1600000US4854192,4854192,"Orchard city, Texas",0,0
1600000US4854216,4854216,"Ore City city, Texas",0,0
1600000US4854432,4854432,"Overton city, Texas",0,0
1600000US4854444,4854444,"Ovilla city, Texas",0,0
1600000US4854509,4854509,"Owl Ranch CDP, Texas",0,0
1600000US4854528,4854528,"Oyster Creek city, Texas",0,0
1600000US4854552,4854552,"Ozona CDP, Texas",0,0
1600000US4854558,4854558,"Pablo Pena CDP, Texas",0,0
1600000US4854600,4854600,"Paducah town, Texas",0,0
1600000US4854636,4854636,"Paint Rock town, Texas",0,0
1600000US4854666,4854666,"Paisano Park CDP, Texas",0,0
1600000US4854726,4854726,"Palisades village, Texas",0,0
1600000US4854798,4854798,"Palm Valley city, Texas",0,0
1600000US4854744,4854744,"Palmer town, Texas",0,0
1600000US4854780,4854780,"Palmhurst city, Texas",0,0
1600000US4854804,4854804,"Palmview city, Texas",0,0
1600000US4854810,4854810,"Palmview South CDP, Texas",0,0
1600000US4854846,4854846,"Palo Blanco CDP, Texas",0,0
1600000US4854876,4854876,"Palo Pinto CDP, Texas",0,0
1600000US4854868,4854868,"Paloma Creek CDP, Texas",0,0
1600000US4854872,4854872,"Paloma Creek South CDP, Texas",0,0
1600000US4854960,4854960,"Panhandle town, Texas",0,0
1600000US4855008,4855008,"Panorama Village city, Texas",0,0
1600000US4855020,4855020,"Pantego town, Texas",0,0
1600000US4855056,4855056,"Paradise city, Texas",0,0
1600000US4855152,4855152,"Parker city, Texas",0,0
1600000US4856108,4856108,"Pattison city, Texas",0,0
1600000US4856156,4856156,"Patton Village city, Texas",0,0
1600000US4856252,4856252,"Pawnee CDP, Texas",0,0
1600000US4856276,4856276,"Payne Springs town, Texas",0,0
1600000US4856462,4856462,"Pecan Acres CDP, Texas",0,0
1600000US4856468,4856468,"Pecan Gap city, Texas",0,0
1600000US4856482,4856482,"Pecan Grove CDP, Texas",0,0
1600000US4856485,4856485,"Pecan Hill city, Texas",0,0
1600000US4856498,4856498,"Pecan Plantation CDP, Texas",0,0
1600000US4856640,4856640,"Pelican Bay city, Texas",0,0
1600000US4856644,4856644,"Pena CDP, Texas",0,0
1600000US4856672,4856672,"Penelope town, Texas",0,0
1600000US4856804,4856804,"Perezville CDP, Texas",0,0
1600000US4856864,4856864,"Perrin CDP, Texas",0,0
1600000US4856912,4856912,"Perryton city, Texas",0,0
1600000US4856996,4856996,"Petersburg city, Texas",0,0
1600000US4857044,4857044,"Petrolia city, Texas",0,0
1600000US4857056,4857056,"Petronila city, Texas",0,0
1600000US4857116,4857116,"Pettus CDP, Texas",0,0
1600000US4857524,4857524,"Pine Forest city, Texas",0,0
1600000US4857566,4857566,"Pine Harbor CDP, Texas",0,0
1600000US4857615,4857615,"Pine Island town, Texas",0,0
1600000US4857596,4857596,"Pinehurst CDP, Texas",0,0
1600000US4857608,4857608,"Pinehurst city, Texas",0,0
1600000US4857644,4857644,"Pineland city, Texas",0,0
1600000US4857752,4857752,"Pinewood Estates CDP, Texas",0,0
1600000US4857800,4857800,"Piney Point Village city, Texas",0,0
1600000US4857932,4857932,"Placedo CDP, Texas",0,0
1600000US4857968,4857968,"Plains town, Texas",0,0
1600000US4858088,4858088,"Pleak village, Texas",0,0
1600000US4858232,4858232,"Pleasant Hill CDP, Texas",0,0
1600000US4858400,4858400,"Pleasant Valley town, Texas",0,0
1600000US4858448,4858448,"Plum Grove city, Texas",0,0
1600000US4858556,4858556,"Point Blank city, Texas",0,0
1600000US4858532,4858532,"Point city, Texas",0,0
1600000US4858568,4858568,"Point Comfort city, Texas",0,0
1600000US4858586,4858586,"Point Venture village, Texas",0,0
1600000US4858664,4858664,"Ponder town, Texas",0,0
1600000US4858928,4858928,"Port Mansfield CDP, Texas",0,0
1600000US4858952,4858952,"Port O'Connor CDP, Texas",0,0
1600000US4858850,4858850,"Porter Heights CDP, Texas",0,0
1600000US4859012,4859012,"Post city, Texas",0,0
1600000US4859066,4859066,"Post Oak Bend City town, Texas",0,0
1600000US4859084,4859084,"Poteet city, Texas",0,0
1600000US4859096,4859096,"Poth town, Texas",0,0
1600000US4859108,4859108,"Potosi CDP, Texas",0,0
1600000US4859132,4859132,"Pottsboro town, Texas",0,0
1600000US4859156,4859156,"Powderly CDP, Texas",0,0
1600000US4859168,4859168,"Powell town, Texas",0,0
1600000US4859192,4859192,"Poynor town, Texas",0,0
1600000US4859210,4859210,"Prado Verde CDP, Texas",0,0
1600000US4859384,4859384,"Premont city, Texas",0,0
1600000US4859396,4859396,"Presidio city, Texas",0,0
1600000US4859420,4859420,"Preston CDP, Texas",0,0
1600000US4859540,4859540,"Primera town, Texas",0,0
1600000US4859576,4859576,"Princeton city, Texas",0,0
1600000US4859636,4859636,"Progreso city, Texas",0,0
1600000US4859642,4859642,"Progreso Lakes city, Texas",0,0
1600000US4859748,4859748,"Providence Village town, Texas",0,0
1600000US4859794,4859794,"Pueblo East CDP, Texas",0,0
1600000US4859798,4859798,"Pueblo Nuevo CDP, Texas",0,0
1600000US4859984,4859984,"Putnam town, Texas",0,0
1600000US4859996,4859996,"Pyote town, Texas",0,0
1600000US4860020,4860020,"Quail CDP, Texas",0,0
1600000US4860026,4860026,"Quail Creek CDP, Texas",0,0
1600000US4860080,4860080,"Queen City city, Texas",0,0
1600000US4860092,4860092,"Quemado CDP, Texas",0,0
1600000US4860098,4860098,"Quesada CDP, Texas",0,0
1600000US4860140,4860140,"Quinlan city, Texas",0,0
1600000US4860164,4860164,"Quintana town, Texas",0,0
1600000US4860176,4860176,"Quitaque city, Texas",0,0
1600000US4860188,4860188,"Quitman city, Texas",0,0
1600000US4860278,4860278,"Radar Base CDP, Texas",0,0
1600000US4860290,4860290,"Rafael Pena CDP, Texas",0,0
1600000US4860356,4860356,"Ralls city, Texas",0,0
1600000US4860380,4860380,"Ramireno CDP, Texas",0,0
1600000US4860408,4860408,"Ramirez-Perez CDP, Texas",0,0
1600000US4860422,4860422,"Ramos CDP, Texas",0,0
1600000US4860458,4860458,"Ranchette Estates CDP, Texas",0,0
1600000US4860478,4860478,"Ranchitos del Norte CDP, Texas",0,0
1600000US4860480,4860480,"Ranchitos East CDP, Texas",0,0
1600000US4860482,4860482,"Ranchitos Las Lomas CDP, Texas",0,0
1600000US4860518,4860518,"Rancho Alegre CDP, Texas",0,0
1600000US4860529,4860529,"Rancho Banquete CDP, Texas",0,0
1600000US4860534,4860534,"Rancho Chico CDP, Texas",0,0
1600000US4860554,4860554,"Rancho Viejo CDP, Texas",0,0
1600000US4860544,4860544,"Rancho Viejo town, Texas",0,0
1600000US4860539,4860539,"Ranchos Penitas West CDP, Texas",0,0
1600000US4860608,4860608,"Randolph AFB CDP, Texas",0,0
1600000US4860644,4860644,"Rangerville village, Texas",0,0
1600000US4860668,4860668,"Rankin city, Texas",0,0
1600000US4860672,4860672,"Ransom Canyon town, Texas",0,0
1600000US4860686,4860686,"Ratamosa CDP, Texas",0,0
1600000US4860752,4860752,"Ravenna city, Texas",0,0
1600000US4860932,4860932,"Realitos CDP, Texas",0,0
1600000US4861172,4861172,"Red Lick city, Texas",0,0
1600000US4861040,4861040,"Redfield CDP, Texas",0,0
1600000US4861076,4861076,"Redford CDP, Texas",0,0
1600000US4861124,4861124,"Redland CDP, Texas",0,0
1600000US4861340,4861340,"Redwater city, Texas",0,0
1600000US4861352,4861352,"Redwood CDP, Texas",0,0
1600000US4861436,4861436,"Refugio town, Texas",0,0
1600000US4861454,4861454,"Regino Ramirez CDP, Texas",0,0
1600000US4861466,4861466,"Reid Hope King CDP, Texas",0,0
1600000US4861508,4861508,"Reklaw city, Texas",0,0
1600000US4861532,4861532,"Relampago CDP, Texas",0,0
1600000US4861568,4861568,"Rendon CDP, Texas",0,0
1600000US4861592,4861592,"Reno city (Lamar County), Texas",0,0
1600000US4861604,4861604,"Reno city (Parker and Tarrant Counties), Texas",0,0
1600000US4861616,4861616,"Retreat town, Texas",0,0
1600000US4861700,4861700,"Rhome city, Texas",0,0
1600000US4861724,4861724,"Ricardo CDP, Texas",0,0
1600000US4861736,4861736,"Rice city, Texas",0,0
1600000US4861880,4861880,"Richland Springs town, Texas",0,0
1600000US4861820,4861820,"Richland town, Texas",0,0
1600000US4861892,4861892,"Richmond city, Texas",0,0
1600000US4861904,4861904,"Richwood city, Texas",0,0
1600000US4862108,4862108,"Riesel city, Texas",0,0
1600000US4862138,4862138,"Rio Bravo city, Texas",0,0
1600000US4862180,4862180,"Rio Hondo city, Texas",0,0
1600000US4862240,4862240,"Rio Vista city, Texas",0,0
1600000US4862252,4862252,"Rising Star town, Texas",0,0
1600000US4862318,4862318,"Rivereno CDP, Texas",0,0
1600000US4862408,4862408,"Riverside city, Texas",0,0
1600000US4862468,4862468,"Riviera CDP, Texas",0,0
1600000US4862528,4862528,"Roaring Springs town, Texas",0,0
1600000US4862564,4862564,"Robert Lee city, Texas",0,0
1600000US4862612,4862612,"Roby city, Texas",0,0
1600000US4862636,4862636,"Rochester town, Texas",0,0
1600000US4862816,4862816,"Rocksprings town, Texas",0,0
1600000US4862870,4862870,"Rocky Mound town, Texas",0,0
1600000US4862924,4862924,"Rogers town, Texas",0,0
1600000US4863008,4863008,"Rollingwood city, Texas",0,0
1600000US4863026,4863026,"Roma Creek CDP, Texas",0,0
1600000US4863044,4863044,"Roman Forest town, Texas",0,0
1600000US4863140,4863140,"Ropesville city, Texas",0,0
1600000US4863176,4863176,"Roscoe city, Texas",0,0
1600000US4863200,4863200,"Rose City city, Texas",0,0
1600000US4863272,4863272,"Rose Hill Acres city, Texas",0,0
1600000US4863188,4863188,"Rosebud city, Texas",0,0
1600000US4863332,4863332,"Rosharon CDP, Texas",0,0
1600000US4863350,4863350,"Rosita CDP, Texas",0,0
1600000US4863380,4863380,"Ross city, Texas",0,0
1600000US4863404,4863404,"Rosser village, Texas",0,0
1600000US4863464,4863464,"Rotan city, Texas",0,0
1600000US4863476,4863476,"Round Mountain town, Texas",0,0
1600000US4863524,4863524,"Round Top town, Texas",0,0
1600000US4863584,4863584,"Roxton city, Texas",0,0
1600000US4863752,4863752,"Rule town, Texas",0,0
1600000US4863782,4863782,"Runaway Bay city, Texas",0,0
1600000US4863788,4863788,"Runge town, Texas",0,0
1600000US4864004,4864004,"Sabinal city, Texas",0,0
1600000US4864088,4864088,"Sadler city, Texas",0,0
1600000US4864268,4864268,"Salado village, Texas",0,0
1600000US4864316,4864316,"Salineño CDP, Texas",0,0
1600000US4864322,4864322,"Salineño North CDP, Texas",0,0
1600000US4864460,4864460,"Sam Rayburn CDP, Texas",0,0
1600000US4864442,4864442,"Sammy Martinez CDP, Texas",0,0
1600000US4864448,4864448,"Samnorwood CDP, Texas",0,0
1600000US4865024,4865024,"San Augustine city, Texas",0,0
1600000US4865048,4865048,"San Carlos CDP, Texas",0,0
1600000US4865049,4865049,"San Carlos I CDP, Texas",0,0
1600000US4865050,4865050,"San Carlos II CDP, Texas",0,0
1600000US4865180,4865180,"San Diego city, Texas",0,0
1600000US4865360,4865360,"San Elizario city, Texas",0,0
1600000US4865372,4865372,"San Felipe town, Texas",0,0
1600000US4865378,4865378,"San Fernando CDP, Texas",0,0
